,ds,y,y_orig
121,2006-05-01,0.9049193690448222,2.4717326168606135
122,2006-06-01,0.9052126643037892,2.4724576706407935
123,2006-07-01,0.9054790638927249,2.4731164200893083
124,2006-08-01,0.905743155674383,2.473769636061626
125,2006-09-01,0.905981268253934,2.4743587418648514
126,2006-10-01,0.9062175324804513,2.474943413384887
127,2006-11-01,0.9064519754703382,2.4755237145396327
128,2006-12-01,0.9066846237581574,2.4760997078926117
129,2007-01-01,0.9069155033130045,2.4766714546907105
130,2007-02-01,0.9071902598040708,2.4773520297410503
131,2007-03-01,0.9074851294969074,2.478082633484265
132,2007-04-01,0.907799503797932,2.4788618014488226
133,2007-05-01,0.9080663923552763,2.479523469590768
134,2007-06-01,0.9082650241411281,2.480016030683119
135,2007-07-01,0.9084623587009849,2.4805054718452118
136,2007-08-01,0.9087234812099872,2.4811532722315643
137,2007-09-01,0.909003836725625,2.48184897475404
138,2007-10-01,0.909217734530188,2.482379893580158
139,2007-11-01,0.9093665644823931,2.482749373555236
140,2007-12-01,0.9094935501169561,2.4830646670783483
141,2008-01-01,0.9096200022370019,2.4833786757228222
142,2008-02-01,0.909724974526635,2.483639375351318
143,2008-03-01,0.909724974526635,2.483639375351318
144,2008-04-01,0.9097040093549673,2.4835873059712767
145,2008-05-01,0.9096200022370019,2.4833786757228222
146,2008-06-01,0.9094512810628897,2.4829597125018665
147,2008-07-01,0.9092816088733948,2.4825384590295285
